,SHANGHAI SE A SHARE - PRICE INDEX,MSCI INDONESIA - PRICE INDEX,KOREA SE COMPOSITE (KOSPI) - PRICE INDEX,MSCI MALAYSIA - PRICE INDEX,PHILIPPINE SE I(PSEi) - PRICE INDEX,TAIWAN SE WEIGHED TAIEX - PRICE INDEX,MSCI THAILAND - PRICE INDEX
5/04/2006,1404.945,1870.396,1388.77,351.991,2197.9,6665.6,312.762
6/04/2006,1404.496,1880.423,1397,351.063,2220.37,6760.82,312.762
7/04/2006,1407.875,1892.035,1402.36,352.646,2216.73,6781.94,313.958
10/04/2006,1424.763,1892.035,1398.29,352.004,2207.94,6780.64,306.993
11/04/2006,1428.232,1892.749,1386.08,352.004,2217.38,6757.17,305.164
12/04/2006,1426.31,1912.167,1383.59,352.089,2223.97,6808.5,303.302
13/04/2006,1397.144,1927.545,1405.72,349.444,2223.97,6855.74,303.302
14/04/2006,1425.669,1927.545,1432.72,350.112,2223.97,6952.54,303.302
17/04/2006,1445.916,1931.898,1422.63,350.565,2229.36,7000.09,306.458
18/04/2006,1452.631,1977.898,1427,350.976,2225.72,6989.46,307.668
19/04/2006,1464.621,2043.955,1437.84,353.312,2223.73,7038.78,307.668
20/04/2006,1453.38,2056.971,1434.15,353.991,2242.76,7102.74,311.387
21/04/2006,1485.93,2037.162,1451.31,354.503,2262.97,7093.05,311.327
24/04/2006,1478.999,2005.019,1430.94,352.233,2250.48,7096.04,310.443
25/04/2006,1468.551,2029.572,1431.15,352.699,2232.55,7059.94,307.105
26/04/2006,1487.348,2061.832,1451.22,354.523,2247.14,7168.98,310.587
27/04/2006,1486.652,2047.687,1452.53,354.454,2281.39,7136.21,308.943
28/04/2006,1511.71,2019.887,1419.73,354.603,2270.53,7171.77,306.594
1/05/2006,1511.71,2038.246,1419.73,354.603,2270.53,7171.77,306.594
2/05/2006,1511.71,2036.165,1434.9,355.755,2305.64,7199.6,306.898
3/05/2006,1511.71,2066.515,1435.17,355.543,2340.82,7242.37,309.923
4/05/2006,1511.71,2041.939,1441.02,356.702,2370.29,7345.04,306.39
5/05/2006,1511.71,2035.889,1441.02,359.698,2470.24,7370.44,306.39
8/05/2006,1571.559,2073.234,1452.23,361.038,2589.17,7474.05,313.782
9/05/2006,1607.363,2126.167,1450.44,361.57,2512.23,7388.94,315.881
10/05/2006,1622.577,2135.382,1451.09,361.276,2529.49,7324.71,315.57
11/05/2006,1613.603,2145.359,1464.7,361.133,2550.79,7361.45,313.449
12/05/2006,1682.736,2103.001,1445.2,361.133,2518.2,7278.96,313.449
15/05/2006,1747.44,1971.303,1413.98,360.358,2438.73,7176.35,305.302
16/05/2006,1693.793,1973.261,1382.11,358.239,2460.19,7069.9,304.034
17/05/2006,1706.211,2017.25,1401.47,356.89,2463.57,7116.83,303.731
18/05/2006,1698.243,1927.599,1365.15,352.704,2378.74,7034.03,297.091
19/05/2006,1742.933,1918.729,1372.29,351.521,2356.02,7074.15,296.571
22/05/2006,1741.243,1804.268,1338.59,344.007,2357.98,6938.26,288.601
23/05/2006,1685.483,1825.122,1329.86,344.774,2264.36,6843.98,290.046
24/05/2006,1670.944,1820.265,1333.38,345.414,2252.58,6877.01,283.512
25/05/2006,1671.611,1820.265,1295.76,343.126,2229.33,6861.65,278.18
26/05/2006,1695.408,1820.265,1322.43,346.114,2300.39,6879.51,285.604
29/05/2006,1731.942,1843.585,1329.22,345.699,2282.89,6878.88,288.452
30/05/2006,1741.04,1890.519,1317.7,345.665,2300.08,6846.95,283.937
31/05/2006,1724.335,1823.85,1317.7,344.919,2296.11,6846.95,283.118
1/06/2006,1769.559,1817.519,1295.09,346.177,2310.15,6872.84,284.685
2/06/2006,1753.997,1856.545,1309.04,345.344,2304.17,6959.64,289.263
5/06/2006,1770.397,1865.751,1301.62,345.543,2304.41,6715.27,285.189
6/06/2006,1764.845,1811.84,1301.62,342.928,2289.8,6730.27,279.202
7/06/2006,1670.251,1765.367,1266.84,341.178,2218.42,6612.74,272.316
8/06/2006,1672.479,1694.163,1223.13,338.786,2157.68,6331.81,267.269
9/06/2006,1630.776,1747.899,1235.65,337.974,2159.5,6444.63,264.118
12/06/2006,1632.615,1741.101,1239.84,339.616,2159.5,6442.9,264.118
13/06/2006,1627.849,1689.388,1203.86,333.511,2120.29,6337.21,264.118
14/06/2006,1609.627,1686.27,1221.73,328.505,2067,6469.01,254.662
15/06/2006,1612.23,1700.262,1219.4,326.622,2081.8,6426.39,255.331
16/06/2006,1654.766,1815.236,1262.19,330.427,2121.47,6575.77,264.436
19/06/2006,1667.392,1793.259,1251.67,329.034,2119.79,6583.04,261.335
20/06/2006,1674.105,1795.08,1225.83,329.111,2068.09,6363.55,255.094
21/06/2006,1680.311,1792.628,1227.19,330.756,2057.77,6299.59,256.858
22/06/2006,1678.042,1806.632,1238.83,333.1,2097.39,6485.15,261.935
23/06/2006,1688.014,1780.881,1228.62,335.599,2113.17,6452.31,261.96
26/06/2006,1717.087,1773.702,1238.05,334.883,2092.4,6523.68,261.509
27/06/2006,1723.486,1770.502,1247.54,336.1,2081.09,6572.39,261.057
28/06/2006,1723.26,1749.692,1238.71,335.629,2066.06,6540.93,265.277
29/06/2006,1757.359,1748.832,1263.02,337.155,2084.62,6607.39,267.123
30/06/2006,1758.062,1808.786,1295.15,338.472,2178.79,6704.41,271.291
3/07/2006,1784.456,1838.637,1294.61,340.54,2194.84,6718.5,274.972
4/07/2006,1767.901,1854.751,1285.92,342.288,2256.48,6734.51,280.46
5/07/2006,1807.325,1851.039,1279.85,342.682,2262.34,6659.96,273.202
6/07/2006,1831.308,1854.546,1263.96,340.646,2227.85,6659.07,276.49
7/07/2006,1819.213,1866.041,1273.93,342.434,2258.03,6660.61,275.775
10/07/2006,1823.825,1848.895,1299.29,342.247,2238.84,6682.46,275.45
11/07/2006,1835.755,1856.407,1300.44,341.91,2243.22,6639.13,275.45
12/07/2006,1829.44,1854.408,1296.69,343.235,2231.68,6634.09,275.734
13/07/2006,1740.918,1843.266,1285.02,342.836,2261.57,6567.6,268.438
14/07/2006,1750.851,1794.049,1255.13,337.113,2210.15,6428.03,263.51
17/07/2006,1769.519,1765.503,1255.13,332.687,2175.21,6257.8,260.497
18/07/2006,1770.925,1764.288,1233.42,335.131,2191.78,6285.31,263.317
19/07/2006,1729.691,1755.735,1233.65,336.291,2181.57,6277.24,264.521
20/07/2006,1740.091,1816.62,1273.3,338.196,2247.4,6443.74,269.064
21/07/2006,1750.694,1815.534,1271.33,340.862,2241.25,6420.01,275.874
24/07/2006,1751.345,1793.092,1263.35,339.472,2241.25,6359.63,274.639
25/07/2006,1771.805,1795.946,1279.77,342.081,2267.67,6390.99,276.881
26/07/2006,1773.061,1798.666,1279.08,344.688,2289.13,6376.39,278.078
27/07/2006,1761.021,1824.034,1296.27,345.466,2336.42,6459.25,280.891
28/07/2006,1747.127,1835.373,1297.07,345.571,2329.57,6480.07,279.033
31/07/2006,1695.146,1860.851,1297.82,345.515,2390.84,6454.58,278.388
1/08/2006,1682.468,1897.828,1287.36,345.663,2388.33,6441.46,276.011
2/08/2006,1682.762,1934.427,1295.11,345.211,2308.37,6471.42,279.064
3/08/2006,1682.831,1909.343,1292.05,345.369,2357.55,6462.32,282.834
4/08/2006,1650.227,1924.8,1304.51,347.244,2362.6,6442.61,283.055
7/08/2006,1626.174,1945.26,1289.54,347.296,2378.63,6416.61,285.323
8/08/2006,1661.268,1929.521,1311.1,348.104,2367.75,6502.14,288.44
9/08/2006,1659.152,1955.713,1314.93,348.836,2349.22,6573.22,286.827
10/08/2006,1688.148,1913.775,1304.31,348.924,2326.06,6578.61,281.944
11/08/2006,1687.99,1942.619,1292.1,348.132,2341.46,6571.1,287.766
14/08/2006,1651.036,1964.708,1295.11,349.468,2327.5,6611.9,287.766
15/08/2006,1677.413,1975.719,1295.11,348.379,2329.42,6615.13,288.078
16/08/2006,1699.332,1998.75,1315.61,346.022,2343.51,6696.63,289.668
17/08/2006,1685.539,1998.75,1327.78,347.884,2345.96,6733.46,288.666
18/08/2006,1679.864,1998.75,1331.1,348.454,2329.9,6721.08,287.885
21/08/2006,1683.16,1998.75,1321.67,348.493,2329.9,6505.92,287.325
22/08/2006,1696.033,1999.536,1334.96,350.008,2318.14,6590.2,287.446
23/08/2006,1695.037,2000.294,1324.95,351.334,2314.57,6556.33,283.199
24/08/2006,1706.222,1982.623,1315.73,351.122,2314.09,6550.64,281.01
25/08/2006,1706.204,1959.724,1329.35,352.305,2274.53,6526.22,279.667
28/08/2006,1735.037,1965.876,1327.89,352.772,2298.58,6444.76,276.001
29/08/2006,1735.679,1987.017,1344.61,353.5,2302.69,6479.91,278.262
30/08/2006,1740.072,1973.358,1341.35,355.415,2296.78,6587.12,277.165
31/08/2006,1743.709,1976.375,1352.74,355.415,2312.23,6611.77,279.404
1/09/2006,1720.546,1994.888,1356.67,356.137,2329.44,6651.46,282.983
4/09/2006,1742.605,2038.398,1359.06,359.753,2371.1,6750.78,286.138
5/09/2006,1749.549,2037.338,1361.24,357.933,2392.56,6734.73,284.259
6/09/2006,1758.06,2039.287,1357.01,354.801,2396.2,6688.4,285.43
7/09/2006,1746.58,2031.926,1351.17,354.806,2405.25,6685.23,281.596
8/09/2006,1753.747,2025.09,1354.89,354.333,2378.04,6693.11,281.446
11/09/2006,1761.196,1996.378,1334.08,354.153,2400.78,6693.88,277.958
12/09/2006,1783.401,1970.182,1328.04,352.67,2361.66,6625.73,279.372
13/09/2006,1776.854,1996.37,1333.13,353.205,2379.43,6664.87,284.102
14/09/2006,1777.117,2016.109,1358.75,354.404,2406.48,6598.87,286.361
15/09/2006,1810.301,2029.077,1361.1,354.831,2434.86,6681.09,286.37
18/09/2006,1821.38,2043.856,1374.3,357.01,2501.8,6882.48,288.679
19/09/2006,1823.922,2065.522,1373.95,355.671,2563.66,6881.87,288.232
20/09/2006,1820.837,2053.838,1366.44,353.543,2512.76,6877.77,288.232
21/09/2006,1829.41,2092.119,1366.79,355.679,2557.21,6889.89,286.956
22/09/2006,1812.689,2093.676,1348.38,355.666,2531.65,6885.6,281.625
25/09/2006,1808.751,2086.518,1355.21,356.057,2531.68,6911.21,283.084
26/09/2006,1798.867,2072.76,1343.97,356.633,2544.48,6901.75,283.41
27/09/2006,1812.305,2100.125,1360.03,356.814,2556.71,6946.27,285.611
28/09/2006,1824.464,2109.673,1371.43,358.076,2556.71,6885.12,282.8
29/09/2006,1840.312,2108.21,1371.41,356.749,2556.71,6883.05,280.684
2/10/2006,1840.312,2096.009,1374.22,357.519,2542.69,6960.95,280.457
3/10/2006,1840.312,2102.893,1374.22,356.653,2522.5,6956.88,278.438
4/10/2006,1840.312,2101.929,1352,355.201,2486.82,6874.98,281.424
5/10/2006,1840.312,2108.683,1352,357.105,2561.06,6997.24,285.873
6/10/2006,1840.312,2115.316,1352,358.36,2560.22,6997.24,284.615
9/10/2006,1875.117,2106.724,1319.4,357.934,2551.92,6997.24,283.099
10/10/2006,1874.962,2120.841,1328.37,357.99,2528.98,6997.24,286.775
11/10/2006,1880.584,2117.249,1325.49,358.767,2527.27,7006.67,285.412
12/10/2006,1868.43,2114.548,1331.78,361.087,2534.4,6984.58,290.511
13/10/2006,1874.967,2151.115,1348.6,364.285,2557.25,7068.8,291.927
16/10/2006,1860.678,2128.5,1356.72,364.213,2584.2,7151.42,295.139
17/10/2006,1852.95,2135.25,1351.3,361.265,2543.48,7075.13,291.075
18/10/2006,1877.143,2134.429,1354.26,360.612,2546.53,7017.6,294.774
19/10/2006,1882.557,2139.085,1354.06,362.011,2597.15,6995.83,296.271
20/10/2006,1880.671,2142.207,1364.24,361.91,2617.41,7039.37,298.465
23/10/2006,1848.129,2142.207,1364.95,361.91,2625.52,7040.26,298.465
24/10/2006,1896.317,2142.207,1366.5,361.91,2625.52,7097.42,301.477
25/10/2006,1897.877,2142.207,1371.43,361.91,2678.72,7059.89,302.486
26/10/2006,1902.143,2142.207,1373.65,362.708,2682.94,7080.84,299.975
27/10/2006,1898.636,2142.207,1369.09,366.289,2702.37,7086.74,298.745
30/10/2006,1901.336,2145.786,1356.11,365.03,2708.19,6995.2,294.754
31/10/2006,1931.174,2151.906,1364.55,366.169,2708.5,7021.32,295.648
1/11/2006,1949.817,2165.897,1374.35,366.324,2708.5,7013.99,299.465
2/11/2006,1945.026,2189.588,1383.73,368.759,2721.78,7078.1,298.695
3/11/2006,1960.836,2192.142,1383.88,369.519,2766.86,7161.61,300.264
6/11/2006,1981.941,2242.278,1379.19,367.383,2763.89,7120.44,300.974
7/11/2006,1985.327,2271.337,1387.44,371.654,2792.74,7184.65,303.61
8/11/2006,1961.277,2256.16,1380.07,373.167,2755.28,7178.34,303.256
9/11/2006,1992.683,2283.523,1399.44,377.369,2818.83,7151.13,305.749
10/11/2006,1979.099,2293.748,1395.73,378.251,2839.38,7174.2,304.868
13/11/2006,1958.908,2252.413,1396.69,378.507,2821.92,7136.06,303.111
14/11/2006,1984.717,2304.939,1407.37,382.279,2801.79,7204.04,303.677
15/11/2006,2021.086,2306.353,1412.54,381.029,2791.49,7236.85,301.415
16/11/2006,2041.078,2299.786,1410.75,383.16,2818.59,7257.48,301.15
17/11/2006,2072.746,2299.536,1412.22,384.943,2842.54,7259.54,300.349
20/11/2006,2120.662,2326.95,1402.21,382.43,2843.31,7261.48,297.283
21/11/2006,2141.877,2317.277,1405.9,383.67,2825.41,7309.69,295.897
22/11/2006,2145.879,2346.163,1422.54,386.215,2855.23,7348.77,297.411
23/11/2006,2167.832,2339.614,1419.23,387.521,2814.56,7384.69,297.023
24/11/2006,2155.259,2372.119,1421.73,393.798,2817.84,7427.36,295.013
27/11/2006,2151.157,2395.694,1425.13,397.281,2817.56,7498.15,301.697
28/11/2006,2142.304,2328.232,1411.47,392.22,2779.14,7444.94,298.176
29/11/2006,2158.426,2357.072,1422.55,395.097,2745.56,7474.19,302.142
30/11/2006,2206.09,2373.669,1432.21,401.986,2788.46,7567.72,302.676
1/12/2006,2208.928,2389.617,1434.36,401.714,2788.46,7613.57,304.814
4/12/2006,2271.804,2378.945,1426.46,400.13,2795.3,7647.01,304.452
5/12/2006,2283.885,2455.197,1420.59,404.811,2808.09,7609.9,304.452
6/12/2006,2266.31,2470.468,1413.73,407.995,2797.79,7693.33,306.561
7/12/2006,2266.73,2453.769,1410.3,408.681,2796.18,7686.52,306.159
8/12/2006,2200.541,2435.851,1390.43,409.103,2831.4,7636.3,302.356
11/12/2006,2292.037,2406.67,1390.73,411.263,2841.77,7612.12,302.356
12/12/2006,2332.734,2394.253,1376.98,406.027,2840.82,7458.56,301.273
13/12/2006,2337.549,2387.707,1383.28,402.688,2835.86,7450.3,300.344
14/12/2006,2364.375,2403.876,1418.38,400.509,2833.27,7480.41,300.159
15/12/2006,2390.42,2443.976,1421.87,406.499,2856.29,7538.82,301.261
18/12/2006,2452.113,2430.182,1433.23,403.435,2877.83,7624.62,298.309
19/12/2006,2485.789,2361.374,1427.76,394.668,2849.71,7598.88,248.958
20/12/2006,2495.313,2400.269,1442.28,400.637,2829.57,7648.35,279.119
21/12/2006,2463.339,2430.998,1436.47,400.239,2862.51,7620.94,271.618
22/12/2006,2464.205,2422.81,1437.49,401.182,2858.31,7652.47,273.119
25/12/2006,2561.655,2422.81,1437.49,401.182,2858.31,7646.81,275.095
26/12/2006,2608.194,2419.302,1433.92,400.849,2858.31,7727.59,277.451
27/12/2006,2667.925,2444.298,1425.1,403.072,2883.47,7733.18,276.923
28/12/2006,2701.092,2449.015,1434.46,405.289,2943.38,7732.93,273.236
29/12/2006,2815.132,2449.015,1434.46,408.811,2982.54,7823.72,274.848
1/01/2007,2815.132,2449.015,1434.46,408.811,2982.54,7823.72,274.848
2/01/2007,2815.132,2497.847,1435.26,408.811,2976.85,7920.8,274.848
3/01/2007,2815.132,2492.778,1409.35,416.014,3020.7,7917.3,265.916
4/01/2007,2857.581,2477.55,1397.29,417.135,3012.74,7934.51,260.722
5/01/2007,2778.458,2483.842,1385.76,417.871,2996.39,7835.57,251.507
8/01/2007,2847.601,2454.454,1370.81,414.471,2952.32,7736.71,253.478
9/01/2007,2953.923,2408.89,1374.34,417.512,2972.32,7790.01,246.371
10/01/2007,2972.316,2311.026,1355.79,415.136,2951.08,7698.52,248.548
11/01/2007,2912.01,2297.864,1365.31,412.338,2940.16,7618.55,257
12/01/2007,2803.058,2263.757,1388.37,418.355,2992.33,7761.71,261.135
15/01/2007,2935.539,2331.425,1390.96,422.628,3019.06,7783.5,266.106
16/01/2007,2963.864,2363.597,1389.71,426.257,3070.29,7792.08,265.662
17/01/2007,2920.08,2364.088,1379.48,428.584,3041.56,7833.98,264.299
18/01/2007,2896.343,2384.089,1383.21,431.459,3081.73,7895.18,265.856
19/01/2007,2974.877,2421.655,1360.56,431.357,3085.18,7840.08,267.451
22/01/2007,3080.745,2457.967,1363.41,435.259,3141.28,7842.47,266.679
23/01/2007,3097.565,2438.97,1363.09,440.813,3199.34,7852.36,263.364
24/01/2007,3125.381,2438.306,1383.06,447.101,3244.75,7935.54,266.86
25/01/2007,3001.896,2394.057,1382.36,445.231,3275.19,7923.77,267.61
26/01/2007,3028.361,2366.56,1371.33,440.669,3162.82,7821.32,266.301
29/01/2007,3094.314,2377.577,1363.1,443.078,3177.36,7751.79,263.472
30/01/2007,3079.244,2379.651,1370.72,443.725,3196.66,7739.91,263.635
31/01/2007,2927.825,2360.078,1360.23,447.271,3239.27,7699.64,264.176
1/02/2007,2926.772,2373.839,1382.9,447.271,3245.26,7701.54,264.213
2/02/2007,2808.338,2388.916,1413.14,456.321,3269.18,7777.03,270.479
5/02/2007,2744.041,2371.109,1417.95,464.087,3281.9,7783.12,272.444
6/02/2007,2809.244,2349.587,1428.58,469.551,3271.97,7875.75,271.25
7/02/2007,2851.988,2350.871,1426.29,473.28,3232.39,7850.06,271.755
8/02/2007,2874.413,2321.863,1423.58,473.65,3196.08,7842.22,279.814
9/02/2007,2866.649,2299.477,1427.68,470.24,3245.81,7859.53,283.111
12/02/2007,2947.496,2289.475,1414.29,465.968,3234.16,7776.36,284.977
13/02/2007,2973.43,2279.322,1418.44,466.404,3233.91,7736.83,281.872
14/02/2007,3050.401,2324.044,1436.1,471.431,3300.94,7809.45,284.482
15/02/2007,3142.94,2383.396,1443.63,475.335,3379.37,7809.45,282.633
16/02/2007,3148.79,2395.036,1448.81,476.355,3333.56,7809.45,279.478
19/02/2007,3148.79,2397.012,1448.81,476.355,3329.03,7809.45,278.755
20/02/2007,3148.79,2398.686,1452.96,476.355,3375.31,7809.45,280.708
21/02/2007,3148.79,2410.912,1451.38,481.816,3378.92,7809.45,281.874
22/02/2007,3148.79,2396.599,1465.41,480.976,3365.53,7809.45,282.599
23/02/2007,3148.79,2354.975,1469.88,484.162,3389.37,7809.45,281.926
26/02/2007,3193.197,2342.93,1470.03,479.502,3380,7900.2,280.164
27/02/2007,2910.761,2317.197,1454.6,465.557,3331.29,7901.96,278.44
28/02/2007,3025.751,2285.651,1417.34,449.692,3067.45,7901.96,275.02
1/03/2007,2937.764,2315.229,1417.34,443.335,3190.12,7678.67,276.357
2/03/2007,2973.959,2322.136,1414.47,437.051,3140.34,7670.77,275.135
5/03/2007,2926.6,2238.321,1376.15,415.765,2997.88,7344.56,275.135
6/03/2007,2984.44,2289.013,1402.93,423.24,2973.27,7451.06,273.382
7/03/2007,3043.167,2305.663,1410.95,434.009,3063.26,7480.89,271.352
8/03/2007,3076.241,2340.128,1423.89,445.813,3028.37,7573.87,271.593
9/03/2007,3087.015,2327.837,1423.58,446.772,3099.82,7568.2,270.929
12/03/2007,3104.681,2376.332,1441.33,451.722,3124.96,7629.15,271.84
13/03/2007,3115.039,2374.144,1436.05,451.627,3181.96,7684,272.982
14/03/2007,3053.584,2324.418,1407.37,436.991,3074.28,7570.27,271.14
15/03/2007,3101.242,2345.747,1426.93,441.916,3043.61,7695.96,272.919
16/03/2007,3079.089,2339.2,1427.88,443.775,3062.25,7719.8,271.447
19/03/2007,3167.715,2339.2,1443.39,448.019,3041.38,7737.46,270.678
20/03/2007,3186.038,2344.895,1444.17,453.548,3039.31,7736.2,271.388
21/03/2007,3212.417,2346.265,1442.85,455.383,3090.47,7757.03,271.084
22/03/2007,3227.022,2393.319,1448.53,460.864,3178.32,7823.67,273.265
23/03/2007,3230.271,2389.635,1447.38,465.643,3170.05,7859.32,274.738
26/03/2007,3281.442,2406.908,1449.77,470,3150.04,7877.82,275.534
27/03/2007,3298.341,2418.935,1453.23,471.638,3174.75,7845.17,275.205
28/03/2007,3334.572,2387.586,1439.74,467.038,3162.81,7788.14,270.62
29/03/2007,3360.822,2409.378,1450.95,467.119,3151.72,7848.33,271.621
30/03/2007,3346.349,2433.243,1452.55,471.735,3203.55,7884.41,272.937
2/04/2007,3418.728,2458.99,1459.53,470.784,3229.6,7884.99,275.749
3/04/2007,3459.461,2523.457,1463.75,475.151,3248,7932.91,280.426
4/04/2007,3459.509,2567.41,1483.41,481.851,3294.23,8004.61,284.101
5/04/2007,3488.361,2523.768,1482.04,485.097,3294.23,8004.61,282.82
6/04/2007,3492.955,2523.768,1484.15,484.766,3294.23,8004.61,282.82
9/04/2007,3572.409,2550.723,1501.06,491.503,3294.23,8056.56,280.576
10/04/2007,3620.301,2569.669,1499.16,496.014,3304.42,8048.39,281.055
11/04/2007,3674.365,2579.731,1513.42,495.777,3294.21,8084.45,284.107
12/04/2007,3712.221,2570.248,1525.61,494.704,3223.22,8075.2,283.151
13/04/2007,3698.454,2585.054,1520.78,495.314,3217.07,8002.3,283.151
16/04/2007,3780.605,2611.661,1532.04,503.502,3267.86,8043.54,283.151
17/04/2007,3796.367,2615.205,1528.66,505.467,3318.17,7959.29,284.338
18/04/2007,3796.685,2595.847,1534.58,504.933,3295.28,8003.31,282.675
19/04/2007,3624.896,2534.192,1513.66,495.52,3238.06,7888.63,280.199
20/04/2007,3766.837,2608.009,1533.08,497.177,3254.76,7942.67,280.134
23/04/2007,3899.954,2635.033,1544.35,498.626,3319.01,8010.46,279.393
24/04/2007,3910.389,2617.74,1556.71,496.881,3291.93,8045.01,278.102
25/04/2007,3934.956,2637.785,1545.55,496.303,3309.43,7984.65,279.537
26/04/2007,3975.684,2678.073,1553.13,496.303,3350.34,8000.04,280.37
27/04/2007,3950.844,2671.998,1542.52,500.388,3318.38,7949.42,281.829
30/04/2007,4035.086,2620.914,1542.24,496.442,3270.73,7875.42,283.24
1/05/2007,4035.086,2623.468,1542.24,496.442,3270.73,7875.42,283.24
2/05/2007,4035.086,2622.16,1553.3,496.442,3271.99,7903.04,285.805
3/05/2007,4035.086,2641.436,1559.86,506.089,3271.53,7926.66,288.136
4/05/2007,4035.086,2660.179,1567.74,514.934,3278.48,8066.06,291.585
7/05/2007,4035.086,2657.843,1584.46,516.709,3329.89,8115.27,291.585
8/05/2007,4147.461,2628.727,1582.65,510.881,3333.95,8095.84,288.844
9/05/2007,4212.035,2641.462,1593.42,510.47,3345.98,8052.7,284.749
10/05/2007,4249.715,2653.092,1599.68,514.469,3342.21,8096.86,284.077
11/05/2007,4218.727,2603.407,1603.56,511.632,3364.61,8031.54,284.222
14/05/2007,4241.434,2629.619,1605.77,515.661,3364.61,8030.56,286.923
15/05/2007,4086.451,2619.382,1589.37,509.885,3408.73,7975.03,287.68
16/05/2007,4175.871,2660.297,1600.6,512.848,3409.2,7988.57,292.513
17/05/2007,4238.418,2660.297,1615.58,517.441,3417.69,8037.96,293.438
18/05/2007,4218.914,2660.297,1612.25,515.876,3449.18,8034.14,295.558
21/05/2007,4262.695,2677.844,1628.2,511.132,3466.34,8141.59,295.048
22/05/2007,4306.113,2681.251,1642.88,521.049,3505.03,8188.63,298.174
23/05/2007,4375.18,2717.294,1646.59,514.293,3466.56,8221.79,296.939
24/05/2007,4354.438,2675.758,1646.59,507.834,3470.77,8216.41,291.94
25/05/2007,4381.563,2634.586,1644.56,506.283,3441.76,8159.97,290.858
28/05/2007,4476.668,2656.453,1657.91,509.705,3443.56,8156.82,295.107
29/05/2007,4544.477,2622.478,1661.8,508.431,3452.62,8181.49,294.547
30/05/2007,4250,2624.597,1662.72,505.599,3398.55,8147.34,299.413
31/05/2007,4309.969,2660.266,1700.91,508.721,3474.67,8144.95,299.413
1/06/2007,4197.082,2660.266,1716.24,514.072,3547.35,8249.9,307.747
4/06/2007,3850.379,2709.984,1737.59,513.923,3622.94,8294.79,314.465
5/06/2007,3949.891,2691.477,1742.19,517.946,3608.14,8303.99,308.204
6/06/2007,3959.638,2696.416,1742.19,518.364,3570.47,8314.68,307.118
7/06/2007,4080.273,2684.376,1753.04,515.269,3528.79,8355.26,306.038
8/06/2007,4103.754,2630.586,1727.28,509.159,3526.73,8300.71,303.259
11/06/2007,4191.102,2663.672,1716.56,510.963,3526.73,8338.88,306.018
12/06/2007,4271.16,2702.292,1729.88,512.169,3571.1,8370.26,300.933
13/06/2007,4379.754,2673.458,1721.99,509.121,3543.82,8346.39,293.058
14/06/2007,4315.707,2701.724,1769.18,510.284,3628.62,8450.72,296.101
15/06/2007,4334.582,2711.258,1772.26,510.432,3671.29,8573.64,301.847
18/06/2007,4461.613,2723.635,1806.88,516.641,3680.55,8812.91,311.307
19/06/2007,4478.695,2740.97,1807.85,519.309,3667.14,8812.91,309.196
20/06/2007,4385.969,2761.473,1783.79,523.157,3718.88,8755.88,315.44
21/06/2007,4439.109,2738.345,1794.24,521.664,3714.59,8851.99,314.024
