Date,FTSE GERMANY AUTO & PARTS - PRICE INDEX,FTSE GERMANY BANKS - PRICE INDEX,FTSE GERMANY BASIC MATS - PRICE INDEX,FTSE GERMANY CHEMICALS - PRICE INDEX,FTSE GERMANY CON & MAT - PRICE INDEX,FTSE GERMANY CONSUMER GDS - PRICE INDEX,FTSE GERMANY CONSUMER SVS - PRICE INDEX,FTSE GERMANY ELTRO/ELEC EQ - PRICE INDEX,FTSE GERMANY FD PRODUCERS - PRICE INDEX,FTSE GERMANY FIN SVS L - PRICE INDEX,FTSE GERMANY FINANCIALS - PRICE INDEX,FTSE GERMANY GEN RETAILERS - PRICE INDEX,FTSE GERMANY GENERAL INDS - PRICE INDEX,FTSE GERMANY H/C EQ & SVS - PRICE INDEX,FTSE GERMANY HEALTH CARE - PRICE INDEX,FTSE GERMANY INDS ENG - PRICE INDEX,FTSE GERMANY INDS TRANSPT - PRICE INDEX,FTSE GERMANY INDUSTRIALS - PRICE INDEX,FTSE GERMANY NONLIFE INSUR - PRICE INDEX,FTSE GERMANY PERSONAL GOODS - PRICE INDEX,FTSE GERMANY PHARM & BIO - PRICE INDEX,FTSE GERMANY S/W & COMP SVS - PRICE INDEX,FTSE GERMANY TCH H/W & EQ - PRICE INDEX,FTSE GERMANY TECHNOLOGY - PRICE INDEX,FTSE GERMANY TELECOM - PRICE INDEX,FTSE GERMANY TRAVEL & LEIS - PRICE INDEX,FTSE GERMANY UTILITIES - PRICE INDEX,FTSE W GERMANY FXD LINE T/CM L - PRICE INDEX,FTSE W GERMANY LEISURE GDS L - PRICE INDEX,FTSE W GERMANY SUPPORT SVS L - PRICE INDEX
11/06/2013,300.59,61.04,710.48,780.49,175.82,354.13,85.18,93.02,474.12,155.95,136.25,66.2,397.53,801.91,779.66,1195.31,179.05,281.73,169.56,1065.56,1100.95,375.46,28.39,239.09,79.55,58.85,152.65,167.31,355.29,146.07
12/06/2013,294.09,59.37,707.58,777.37,168.07,348.6,86.64,93.02,475.13,154.33,134.42,66.68,393.99,802,780.69,1205.27,177.24,278.91,168.53,1062.72,1104.87,373.51,27.82,237.43,78.68,57.11,153.45,167.31,355.29,145.69
13/06/2013,290.96,59.52,701.55,770.69,168.5,345.79,86.55,93.02,472.65,152.35,134.31,66.25,387.9,799.15,776.51,1204.76,173.97,275.28,168.33,1066.69,1095.29,372.23,27.84,236.74,78.46,57.26,155.07,167.31,355.29,144.72
14/06/2013,294.28,59.62,703.07,772.29,170.77,349.56,87.94,93.02,465.66,153.78,134.91,66.92,389.58,793.24,773.83,1206.49,176.36,276.91,169.24,1077.13,1099.5,372.32,27.94,236.88,78.31,57.69,154.25,167.31,355.29,144.04
17/06/2013,297.3,59.35,712.63,782.84,171.37,353.26,88.49,93.02,469.52,153.35,135.86,66.88,393.24,795.18,777.37,1207.98,177.86,279.08,171.69,1089.04,1108.84,378,27.87,240.01,79.12,57.91,156.21,167.31,355.29,144.42
18/06/2013,295.47,60.07,715.8,786.4,170.44,351.42,89.95,93.02,469.89,156.35,136.72,67.44,393.48,802.64,783.14,1217.29,180.59,279.93,171.98,1084.12,1113.08,375.3,29.11,239.7,79.25,58.16,156.38,167.31,355.29,144.33
19/06/2013,293,59.5,714.1,784.56,169.43,349.51,90.5,93.02,470.99,156.64,136.13,68.01,391.32,804.82,788.12,1224.05,180.42,278.88,171.61,1080.39,1127.61,374.27,29.11,239.12,78.85,58.18,154.25,167.31,355.29,143.76
20/06/2013,280.31,57.54,687.5,755.24,161.46,335.3,88.55,93.02,463.27,153.46,130.96,66.75,384.87,803.06,780.95,1198.19,175.72,272.77,164.28,1042.56,1103.2,368.14,27.44,234.04,77.17,56.94,149.62,167.31,355.29,138.22
21/06/2013,272.42,57.41,677.24,743.92,158.21,328.03,87.44,93.02,468.97,152.63,128.65,66.01,379.51,812.36,782.17,1192.83,172.02,268.53,159.76,1037.74,1084.46,358.16,26.22,227.23,76.85,56.55,146.06,167.31,355.29,133.06
24/06/2013,271.13,56.23,665.41,730.96,157.2,325.27,85.96,93.02,457.75,150.98,127.96,64.34,373.28,800.41,768.18,1166.88,170.28,264.56,160.33,1020.4,1057.76,353.41,25.91,224.25,75.41,54.69,143.66,167.31,355.29,132.25
25/06/2013,281.52,56.71,674.77,741.21,160.79,336.09,86.27,93.02,451.13,154.82,129.6,64.45,375.95,805.83,771.82,1182.43,172.77,267.3,162.54,1049.28,1058.14,356.66,26.37,226.53,76.85,55.64,142.77,167.31,355.29,133.42
26/06/2013,284.26,57.62,684.95,752.51,163.55,339.09,86.69,93.02,428.7,157.81,132,65.98,378.14,805.07,775.46,1183.09,175.89,269.61,165.74,1063.16,1076.07,372.33,27.69,236.64,78.43,56.21,145.98,167.31,355.29,133.98
27/06/2013,288.65,56.44,682.93,750.28,165,344.21,87.55,93.02,439.91,158.29,132.28,67.33,381.2,812.9,785.84,1182.16,175.96,271.32,168.08,1089.47,1098.83,376.46,27.72,238.99,79.52,56.99,147.39,167.31,355.29,135.46
28/06/2013,288.34,55.18,682.95,750.34,164.39,343.61,87.46,93.02,437.62,160.7,131.17,66.36,382.59,816.42,784.5,1172.03,175.11,271.33,167.41,1084.15,1083.03,365.47,27.39,232.49,79.94,56.97,147.96,167.31,355.29,133.76
1/07/2013,290.06,55.19,683.9,751.39,166.06,345.81,88.09,93.02,446.72,164.1,132.04,67.68,391.98,819.11,789.59,1181.28,177.31,276.57,168.79,1095.8,1097.47,360.61,27.09,229.46,79.64,57.67,143.96,167.31,355.29,134.78
2/07/2013,289.26,54.11,679.41,746.44,164.27,344.64,88.05,93.02,440.37,163.28,129.98,68.06,389.23,770.08,755.92,1184.19,176.51,274.85,166.25,1094.23,1090.78,361.17,27.29,229.97,79.66,57.74,140.08,167.31,355.29,134.04
3/07/2013,288.19,53.03,674.04,740.52,161.28,342.45,86.67,93.02,439.82,160.42,127.59,67.02,383.75,773.62,755.51,1173.14,175.7,271.47,163.31,1075.91,1078.93,356.15,26.94,226.8,79.26,56.03,138.86,167.31,355.29,132.87
4/07/2013,299.24,54.85,686.02,753.64,164.51,353.38,87.13,93.02,448.01,163.12,131.43,67.68,387.64,775.76,759.63,1185.78,178.43,274.92,168.14,1098.36,1090.73,358.69,28.12,229.38,80.41,57.42,140.99,167.31,355.29,135.5
5/07/2013,291.36,53.6,666.45,732.16,160.37,344.4,86.14,93.02,447.73,159.43,128.38,66.68,380.72,763.23,748.62,1174.56,175.46,270.03,164.2,1069.51,1078.56,355.17,27.37,226.68,78.4,56.3,137.75,167.31,355.29,132.89
8/07/2013,296.8,54.09,683.98,751.57,162.07,350.41,86.54,93.02,453.25,160.61,130.95,67.92,396.7,763.67,749.9,1183.22,179.41,278.65,168.64,1083.33,1082.89,361.5,28.04,230.89,79.05,56.76,138.87,167.31,355.29,135.14
9/07/2013,300.71,54.77,693.16,761.54,162.77,355.07,86.94,93.02,461.52,162.55,132.02,68.16,402.93,779.6,760.05,1202.99,181.38,282.55,169.56,1097.8,1081.61,366.6,28.12,233.84,79.25,56.68,140.42,167.31,355.29,137.31
10/07/2013,300.84,55.56,692.35,760.65,162.25,356.37,87.3,93.02,458.86,164.26,132.95,67.27,403.54,787.44,766.35,1201.89,180.86,282.57,170.06,1108.93,1086.69,365.52,28.23,233.34,78.86,56.5,139.26,167.31,355.29,137.24
11/07/2013,304.37,56.14,700.91,769.96,166.59,359.87,87.46,93.02,450.12,165.57,134.38,66.32,406.27,793.56,769.79,1212.82,185.31,285.78,171.98,1119.34,1084.2,371,28.85,237.03,79.67,56.17,140.91,167.31,355.29,140.19
12/07/2013,313.58,56.1,700.92,770.02,168.18,367.13,87.39,93.02,447.73,166.17,134.6,63.63,407.64,794.36,773.07,1209.63,183.51,285.94,172.44,1123.15,1096.18,374.97,29.5,239.9,80.16,56.51,140.44,167.31,355.29,140.34
15/07/2013,311.39,56.99,702.9,772.17,168.71,364.04,87.64,93.02,444.51,167.47,135.97,64.78,408.92,798.03,777.83,1203.89,186.14,287.2,173.75,1114.76,1106.37,377.7,29.7,241.63,79.85,56.65,140.81,167.31,355.29,141.85
16/07/2013,313.87,56.79,695.52,763.99,167.45,365.36,87.75,93.02,444.24,165.85,134.73,64.67,410.57,800.45,777.17,1207.08,185.06,287.57,171.68,1104.72,1096.63,375.94,29.54,240.48,79.13,56.86,140.2,167.31,355.29,142.13
17/07/2013,316.29,56.86,699.92,768.79,166.65,367.63,87.53,93.02,443.41,168.04,135.65,64.82,416.52,799.61,778.67,1216.51,187.43,290.93,173.22,1113.57,1105.56,376.42,30.21,241.4,79.13,56.36,140.36,167.31,355.29,143.17
18/07/2013,321.25,58.37,704.42,773.72,168.38,372.33,88.05,93.02,446.08,170.4,137.79,64.96,424.81,804.21,785.38,1242.71,191.06,296.24,175.04,1116.23,1121.58,372.73,30.34,239.46,79.74,56.69,141.56,167.31,355.29,141.81
19/07/2013,321.22,59.15,700.72,769.64,169.35,372.48,88.27,93.02,446.53,172.18,138.5,64.13,429.47,804.34,783.27,1235.66,190.41,298.05,175.09,1111.84,1112.04,364.69,30.03,234.63,79.69,57.01,142.16,167.31,355.29,140.64
22/07/2013,318.51,59.85,699.41,768.11,169.2,369.59,88.96,93.02,447.27,173.42,139.25,64.58,430.52,799.14,779.17,1226.62,190.53,298.4,175.42,1103.88,1109.08,361.76,30.28,233.22,81.57,56.83,144.09,167.31,355.29,140.37
23/07/2013,318.98,59.72,696.07,764.35,171.38,369.06,88.42,93.02,452.51,172.81,138.37,64.57,429.58,800.28,783.1,1224.33,189.9,298.24,173.88,1093.14,1122.84,360.62,30.67,232.96,82.63,55.65,145.24,167.31,355.29,140.36
24/07/2013,324.38,60.94,696.65,764.95,176.25,374,89.85,93.02,458.67,171.25,139.65,64.63,430.87,791.88,780.95,1240.09,193.63,300.07,174.85,1092.55,1137.41,364.63,30.77,235.31,82.66,57.57,147.31,167.31,355.29,141.7
25/07/2013,324.82,60.75,683.88,750.9,178.69,374.58,90.55,93.02,456.74,173.03,140.1,64.79,407.66,794.05,781.43,1230.8,195.03,290.44,175.86,1096.96,1133.31,362.61,30.84,234.25,81.9,57.7,146.76,167.31,355.29,141.15
26/07/2013,320.72,60.76,678.26,744.72,177.26,370.31,89.89,93.02,451.5,166.61,139.23,64.09,411.46,785.49,772.54,1222.11,193.22,291.19,174.82,1090.43,1119.1,361.09,29.78,232.35,81.54,56.99,146.84,167.31,355.29,138.52
29/07/2013,322.51,60.34,682.32,749.16,177.43,372.63,89.85,93.02,454.63,170.81,139.03,64.44,410.93,790.15,777.06,1224.81,193.17,291.13,174.54,1101.48,1125.43,360.39,29.75,231.93,81.5,56.64,144.88,167.31,355.29,138.86
30/07/2013,325.41,58.21,683.47,750.46,177,375.88,90.05,93.02,453.43,169.09,137.39,64.59,416.59,766.35,761.99,1264.78,192.8,294.2,174.62,1112.72,1127.71,363.44,28.54,232.47,81.8,56.81,146.74,167.31,355.29,138.37
31/07/2013,323.73,57.32,688.99,756.58,184.35,374.14,89.46,93.02,451.22,169,136.93,64.79,422.65,766.97,764.97,1282.36,192.29,297.84,175.04,1101.75,1138.88,361.37,28.26,231.03,81.18,56.09,145.18,167.31,355.29,134.93
1/08/2013,328.58,58.92,699.87,768.52,183.91,379.81,91.29,93.02,444.51,173,139.47,64.84,433.66,778.68,779.75,1304.45,194.37,303.88,177.35,1119.7,1169.71,364.47,29.17,233.67,82.14,57.36,145.99,167.31,355.29,139.16
2/08/2013,328.38,58.61,701.59,770.46,182.27,379.71,90.35,93.02,433.66,171.64,139.73,65.15,430.92,778.1,779.37,1302.5,195.1,302.71,178.55,1129.67,1169.74,367.21,29.07,235.11,81.59,55.37,144.88,167.31,355.29,140.54
5/08/2013,329.79,58.1,695.74,763.91,185.9,381.55,90.65,93.02,427.41,177.55,139.82,64.98,431.85,776.47,777.18,1299.77,194.71,303.47,178.78,1140.65,1164.87,369.58,29.13,236.5,81.57,55.92,142.67,167.31,355.29,141.43
6/08/2013,328.55,56.86,686.78,754.58,183.04,380.17,90.02,93.02,428.6,178.5,136.67,65.74,428.71,773.7,770.64,1290.44,194.47,301.4,174.01,1139.75,1144.35,372.65,29.19,238.29,80.15,55.25,136.19,167.31,355.29,139.85
7/08/2013,326.02,57.01,678.52,745.47,181.92,377.23,90,93.02,431.27,174.15,136.91,65.83,427.88,776.46,769.54,1284.27,197.02,301.39,174.83,1119.77,1131.73,369.68,29.46,236.88,80.36,54.29,137.35,167.31,355.29,139.07
8/08/2013,328.92,59.04,679.82,746.71,182.4,379.96,90.77,93.02,429.34,176.91,138.63,66.16,427.39,780.29,771.38,1300.76,196.96,301.48,174.93,1101.48,1128.84,366.85,29.77,235.59,86.29,54.87,137.91,167.31,355.29,138.45
9/08/2013,330.99,59.6,678.41,744.85,183.98,381.85,91.41,93.02,429.16,176.21,139.23,65.53,429.84,785.27,772.26,1296.84,198.24,302.92,175.42,1099.24,1118.5,367.02,29.71,235.63,86.02,55.53,138.58,167.31,355.29,136.29
12/08/2013,332.4,60.06,683.54,750.45,183.99,383.21,91.22,93.02,438.26,171.41,138.97,66.15,430.69,783.26,772.53,1290.86,197.06,303.07,174.78,1101.52,1125.35,365.37,30.04,235.02,87.66,55.36,138.61,167.31,355.29,140.47
13/08/2013,335.41,59.79,691.59,759.27,186.95,386.33,91.51,93.02,446.72,171.38,138.58,65.29,429.62,784.8,773.5,1298.3,199.01,303.76,174.37,1113.4,1125.22,368.26,30.37,236.97,87.96,55.95,142.68,167.31,355.29,141.81
14/08/2013,338.53,59.46,693.54,761.28,187.77,389.34,91.24,93.02,446.26,172.14,137.97,65.12,432.97,784.87,773.37,1310.06,199.39,305.66,173.51,1113.42,1124.43,375.65,30.61,241.36,87.86,55.75,139.42,167.31,355.29,141.15
15/08/2013,335.61,59.25,691.43,759.11,185.33,385.8,90.36,93.02,442.21,172.72,137.05,64.93,428.48,791.01,774.88,1308.07,197.55,302.56,171.85,1100.11,1113.56,373.54,30.06,239.64,86.1,54.11,137.74,167.31,355.29,138.71
16/08/2013,336.93,60.07,692.77,760.45,185.21,386.53,90.01,93.02,439.82,171.76,137.27,65.24,429.27,789.05,772.2,1322.99,197.22,303,171.18,1099.92,1107.49,373.25,30.15,239.56,86.53,53.59,139.13,167.31,355.29,138.71
19/08/2013,336.35,59.47,694.96,762.94,178.18,385.99,89.7,93.02,443.59,172.08,136.58,65.34,424.52,790.01,772.69,1317.1,197.08,299.8,170.62,1101.39,1106.88,372.51,30.05,239.05,85.57,53.52,137.92,167.31,355.29,138.65
20/08/2013,331.74,58.31,694.45,762.56,173.73,382.14,88.94,93.02,447.27,171.48,134.89,64.34,420.78,786.41,768.85,1300.7,196.12,297.02,168.98,1097.57,1100.47,369.42,29.25,236.53,84.73,53.17,136.34,167.31,355.29,138.6
21/08/2013,331.91,58.11,692.64,760.55,174.49,381.94,89.5,93.02,442.76,170.08,134.3,64.27,418.3,783.19,768.05,1303.37,197.16,296.31,168.24,1097.1,1106.14,368.06,29.44,235.95,85.14,52.96,136.13,167.31,355.29,137.54
22/08/2013,337.52,59.67,703.5,772.37,175.24,387.69,90.17,93.02,450.21,170.02,135.96,64.46,424.56,785.35,769.01,1314.03,199.94,300.19,169.29,1108.74,1104.13,372.55,30.1,239.13,86.16,54.05,137.54,167.31,355.29,138.29
23/08/2013,337.84,60.58,705.9,774.95,175.55,387.44,90.86,93.02,457.66,170.46,136.9,64.77,424.41,782.71,768.19,1320.43,202.09,300.9,169.79,1096.52,1108.09,374.7,30.02,240.26,86.16,54.13,137.58,167.31,355.29,138.56
26/08/2013,337.37,60.62,708.2,777.54,172.63,387.28,90.58,93.02,458.67,171.13,137.11,65.11,425.51,782.5,769.11,1316.83,202.94,301.15,170.08,1105.37,1112.68,378.26,29.81,242.05,86.44,54.34,137.23,167.31,355.29,138.94
27/08/2013,324.03,58.34,695.35,763.43,167.6,374.87,88.89,93.02,451.04,167.31,133.37,63.92,418.12,777.78,760.25,1293.5,198.96,295.52,166.3,1084.76,1087.67,371.73,29.06,237.64,84.96,51.91,135.53,167.31,355.29,135.55
28/08/2013,316.56,58.63,683.92,750.79,168.23,366.81,87.87,93.02,448.19,167.5,132.97,63.82,416.61,768.19,750.62,1282.53,197.57,294.23,165.01,1066.43,1073.14,368.79,28.79,235.73,84.8,50.61,138.34,167.31,355.29,133.87
29/08/2013,322.19,58.43,684.88,751.86,170.66,371.46,88.77,93.02,447.55,167.25,132.74,63.63,417.89,769.65,753.7,1298.5,200.07,296.12,164.86,1069.93,1082.37,370.15,29.1,236.79,85.87,51.65,137.11,167.31,355.29,133.85
30/08/2013,317.27,58.82,676.82,743.01,168.65,366.44,88.16,93.02,449.02,168.59,131.86,63.63,411.24,761.42,745.99,1275.8,198.88,292.08,162.26,1060.03,1072.31,366.39,29.22,234.79,85.88,50.73,135.45,167.31,355.29,132.38
2/09/2013,324.79,59.87,689.41,756.84,171.27,374.68,89.4,93.02,454.17,171.13,133.88,66.36,419.79,765.29,750.88,1296.74,205.5,298.62,164.54,1082.52,1082.54,367.84,29.93,236.3,86.91,51.57,136.87,167.31,355.29,136.25
3/09/2013,320.75,59.59,684.95,751.85,169.14,370.1,88.68,93.02,401.57,171.6,133.36,65.58,417.18,758.65,745.2,1293.99,203.71,296.73,163.8,1070.34,1076.73,361.68,29.87,232.78,87.01,50.39,137.08,167.31,355.29,135.91
4/09/2013,322.36,59.82,688.29,755.49,170.81,370.55,88.2,93.02,397.43,172.11,133.45,65.73,420.77,760.31,745.83,1277.39,206.63,299.17,163.6,1058.55,1074.74,356.19,30.52,230.32,86.76,49.16,136.81,167.31,355.29,138.37
5/09/2013,329.72,59.86,682.56,749.09,173.16,376.61,88.76,93.02,407.36,173.96,133.83,65.64,432.24,750.18,738.23,1263.09,209.72,305.39,164.07,1062.2,1070.58,351.59,30.52,227.73,87,49.48,138.66,167.31,355.29,142.11
6/09/2013,331.3,60.41,679.75,745.88,174.35,377.58,88.62,93.02,403.68,172.27,134.44,65.36,444.2,741.25,731.54,1269.97,206.51,310.04,164.72,1059.13,1066.95,353.81,30.35,228.82,85.4,49.39,146.15,167.31,355.29,142.57
9/09/2013,332.26,60.54,677.55,743.41,174.67,378.63,88.59,93.02,401.75,171.67,135.47,65.87,442.22,739.74,728.99,1284.6,207.75,309.86,166.75,1062.5,1060.17,355.28,30.57,229.86,85.43,49.72,143.72,167.31,355.29,144.17
10/09/2013,341.56,62.05,693.41,760.75,181.34,388.14,90,93.02,403.32,174.69,137.97,65.58,449.47,743.5,734.29,1277.31,210.38,314.69,169.22,1083.49,1072.46,359.6,31.53,233.23,86.17,52.1,147.64,167.31,355.29,146.61
11/09/2013,344.76,62.9,696.99,764.67,181.32,389.81,90.49,93.02,407.82,173.92,138.34,64.96,449.59,750.63,736.92,1293,211.16,315.19,168.8,1069.08,1063.64,357.79,31.68,232.35,86.98,52.6,155.57,167.31,355.29,146.39
12/09/2013,343.44,62.98,694.3,761.8,181.67,388.7,90.97,93.02,417.57,173.54,138.11,65.25,446.18,745.14,731.76,1283.29,212.12,313.78,168.22,1066.01,1056.84,362.91,31.86,235.41,87.72,52.7,159.64,167.31,355.29,146.31
13/09/2013,346.45,62.67,696.05,763.82,180.39,391.24,92.7,93.02,406.63,171.95,138.28,64.97,445.5,757.24,741.6,1264.48,212.39,312.97,169.28,1065.51,1065.13,360.6,31.58,233.84,87.72,52.46,158.91,167.31,355.29,146.9
16/09/2013,349.41,63.2,711.65,781.01,185.82,394.2,94.11,93.02,402.76,173.64,140.33,65.82,450.19,767.56,755.25,1278.48,214.09,316.56,172.49,1060.38,1095.04,361.7,32.09,234.96,88.64,52.87,157.36,167.31,355.29,148.66
17/09/2013,344.57,63.57,707.69,776.64,186.94,391.02,93.31,93.02,409.11,173.19,140.66,65.89,453.24,766,753.34,1272.74,214.47,317.8,172.67,1067.34,1091.19,361.21,31.78,234.38,88.26,52.43,158.75,167.31,355.29,146.52
18/09/2013,345.68,63.66,709.53,778.65,188.45,392.69,94.07,93.02,402.58,174.62,141.13,65.43,459.2,768.33,753.82,1285.3,214.18,320.77,173.33,1079.65,1086.64,363.98,32.13,236.28,88.78,52.37,158.52,167.31,355.29,146.25
19/09/2013,348.09,64.65,714.57,784.16,190.51,395.88,94,93.02,405.98,175.86,141.9,64.83,462.63,770.87,753.87,1278.67,213.92,322.42,173.25,1092.51,1079.62,366.19,32,237.4,89.82,52.24,157.66,167.31,355.29,146.1
20/09/2013,343.69,63.46,715.5,785.34,188.8,391.37,94.42,93.02,402.3,177.26,140.99,64.34,462.05,769.25,752.39,1265.46,224.29,324.37,173,1072.28,1077.81,365.22,31.91,236.76,91.48,52.78,155.33,167.31,355.29,143.66
23/09/2013,342.59,63.32,712.8,782.33,190.16,390.18,94.16,93.02,401.02,175.77,140.74,63.52,459.2,767.73,750.43,1271.09,216.57,321.37,172.9,1067.21,1073.64,361.4,32.42,235.11,91.74,52.39,154.07,167.31,355.29,143.4
24/09/2013,345.27,63.4,711.7,781.09,189.81,391.74,94.39,93.02,387.96,176.75,141.72,64.22,459.68,762.61,748.59,1283.83,213.82,321.35,174.68,1062.09,1080.23,365.03,32.17,236.9,93.01,52.79,155.88,167.31,355.29,147.22
25/09/2013,344.71,61.37,712.04,781.52,191.18,391.19,94.73,93.02,399.64,176.78,139.93,64.52,463.61,764.05,749.22,1280.78,217.68,324.2,174.08,1061.81,1078.88,368.76,32.24,239.07,93.78,53.94,155.75,167.31,355.29,145.57
26/09/2013,343.26,61.08,712.93,782.47,192.62,390.22,94.89,93.02,397.52,177.2,139.56,64.44,463.15,760.82,748.69,1283.8,218.56,324.5,173.7,1061.8,1085.81,365.58,32.18,237.23,95.83,54.64,156.7,167.31,355.29,145.82
27/09/2013,344.78,60.66,710.96,780.38,189.67,392.05,95.04,93.02,393.66,175.48,139.45,64.34,460.68,758.48,748.45,1285.31,223.13,324.26,174.33,1069.16,1091.48,364.25,32.26,236.56,95.55,54.7,156.08,167.31,355.29,146.14
30/09/2013,342.21,60.15,706.28,775.23,186.52,389.77,94.71,93.02,400.56,176.72,138.2,64.68,457.28,757.03,747.59,1277.92,222.11,321.87,172.38,1068.44,1091.85,361.29,31.5,234.14,94.94,54.29,153.42,167.31,355.29,146.71
1/10/2013,345.53,61.31,711.65,781.22,188.15,392.08,95.78,93.02,395.78,182.31,139.95,65.58,471.32,763.1,756.13,1293.27,223.47,328.96,173.51,1072.49,1111.73,362.82,32.01,235.5,95.81,55.36,154.21,167.31,355.29,147.37
2/10/2013,340.39,61.51,705.78,774.65,184.37,387.98,95,93.02,398.07,181.3,140.04,65.29,469.7,756.19,747.25,1286.91,221.24,326.93,173.52,1077.13,1092.82,362.27,31.77,234.96,95.07,53.84,152.7,167.31,355.29,146.33
3/10/2013,339.94,61.16,703.57,772.18,183.87,387.64,94.87,93.02,395.32,179.45,139.32,65.15,463.08,757.59,745.7,1288.06,220.38,323.73,172.81,1084.71,1082.03,360.64,31.48,233.76,95.67,53.39,152.79,167.31,355.29,145.84
4/10/2013,341.03,61.92,701.41,769.9,182.65,388.26,95.29,93.02,394.12,178.91,140.31,65.17,465.14,749.26,738.58,1287.5,219.12,324.21,173.74,1078.35,1074.84,357.58,31.49,232.06,99.08,54.26,155.22,167.31,355.29,146.95
7/10/2013,341.34,60.89,694.88,762.71,182.69,388.32,95.18,93.02,391.91,178.25,139.2,65.04,462.18,748.94,736.31,1283.73,217.9,322.55,173.11,1077.49,1065.86,349.98,31.08,227.37,100.07,53.82,162.15,167.31,355.29,147.99
8/10/2013,340.11,60.43,691.35,758.69,182.5,386.75,96.75,93.02,393.11,179.14,138.66,64.36,461.03,743.14,731.1,1281.15,217.26,321.85,172.58,1074.45,1059.76,347.67,31.26,226.25,98.43,52.91,162.95,167.31,355.29,148.98
9/10/2013,339.12,60.64,686.7,753.57,181.51,384.57,96.73,93.02,388.88,177.55,138.52,63.76,456.85,741.45,728.33,1278.08,213.52,318.77,172.18,1062.56,1052.52,345.79,30.74,224.68,98.19,52.74,164.51,167.31,355.29,147.6
10/10/2013,345.98,62.79,698.77,766.8,187.9,391.78,97.08,93.02,406.81,180.98,141.85,64.82,466.66,738.2,729.35,1291.71,216.81,325.36,175.37,1082.65,1066.29,353.91,31.57,230.06,101.12,53.15,166.5,167.31,355.29,149.68
11/10/2013,347.54,63.25,706.2,775.05,189.72,394.09,95.85,93.02,402.67,182.73,142.27,65.12,469.83,750.53,740.96,1298.43,217.59,327.29,175.31,1095.71,1081.55,356.99,31.86,232.07,99.77,53.2,161.35,167.31,355.29,149.81
14/10/2013,347.34,63.57,704.01,772.51,189.3,393.39,92.93,93.02,406.99,182.85,142.86,64.79,469.4,750.05,739.41,1293,216,326.49,176.01,1091.22,1076.2,355.91,31.37,230.99,101.22,52.86,163.3,167.31,355.29,149.17
15/10/2013,353.15,64.61,711.21,780.27,190.9,399.28,94.16,93.02,406.72,183.08,144.34,65.24,465.74,755.57,743.35,1300.08,220.21,326.42,177.47,1101.44,1077.57,356.76,31.23,231.33,103.31,53.39,164.18,167.31,355.29,150.64
16/10/2013,352.03,65.49,718.07,787.83,190.19,398.16,94.89,93.02,407.55,183.55,145.5,64.46,465.48,751.65,743.91,1286.48,221.79,326.37,178.45,1094.62,1091.25,356.72,30.83,230.92,105.27,52.89,166.51,167.31,355.29,149.54
17/10/2013,350.35,65.76,717.71,787.45,187.32,396.72,96.04,93.02,410.12,185.49,146.2,64.87,460.7,752.73,745.68,1288.24,219.76,323.27,179.26,1092.52,1095.87,353.55,30.45,228.77,103.36,54.24,163.37,167.31,355.29,148.88
18/10/2013,349.79,66.41,723.34,793.63,189.38,398.58,97.88,93.02,423.45,185.78,147.21,66.32,468.87,768.49,757.25,1323.13,219.39,327.74,180.33,1113.42,1101.16,354.97,30.74,229.85,103.07,55.41,161.47,167.31,355.29,150.91
21/10/2013,349.74,65.58,720.29,790.21,190.59,398.98,97.88,93.02,426.86,186.6,146.32,66.68,467.57,770.92,758,1339.4,219.37,327.75,179.63,1116.59,1097.49,371,31.05,239.18,102.79,55.67,160.53,167.31,355.29,152.06
22/10/2013,349.94,65.65,727.67,798.47,194.73,400.65,97.43,93.02,430.07,188.41,147.86,66.32,476.31,775.72,763.85,1339.05,226.19,334.03,182.49,1127.45,1109.24,377.45,30.38,242.15,102.34,54.78,159.8,167.31,355.29,152.57
23/10/2013,349.71,64,730.16,801.27,193.04,400.09,98.32,93.02,437.98,184.79,146.03,66.94,476.39,776.19,766.1,1327.72,225.79,333.58,181.7,1122.15,1117.69,375.53,30.12,240.82,101.14,54.98,157.72,167.31,355.29,153.19
24/10/2013,357.03,64.81,728.21,799.11,189.81,405.83,99.66,93.02,435.59,184.86,147.4,66.98,482.57,773.37,765.82,1322.78,227.35,336.36,183.28,1116.93,1124.55,376.76,29.99,241.38,102.24,55.51,158.14,167.31,355.29,153.68
25/10/2013,355.72,64.58,734.1,805.65,187.91,404.71,99.35,93.02,439.36,184.6,146.95,67.06,482.72,774.22,767.29,1321.18,228.18,336.31,182.73,1114.02,1128.52,381.04,29.55,243.36,100.26,54.74,159.21,167.31,355.29,153.06
28/10/2013,350.18,64.15,737.04,808.95,188.09,401.31,99.1,93.02,442.86,182.41,146.32,67.38,479.69,780.57,773.27,1306.51,228.2,334.67,182.37,1116.62,1136.44,382.4,29.56,244.14,102.29,54.4,160.31,167.31,355.29,152.87
29/10/2013,351.41,64.82,740.65,812.93,188.81,402.07,99.53,93.02,441.02,178.94,147.24,67.79,483.48,776.86,770.21,1295.54,226.43,335.89,183.67,1108.57,1133.7,381.07,30.3,244.11,103.97,54.74,161.96,167.31,355.29,153.53
